abatement,cod_plausible,construction,cost_usd,deep_scan,focus,ia,inr,news,pins,project,status,turns,violations
False,True,False,0.9036690000000001,False,"IA filing: no IA signed yet; once IA executes, PUCT Interchange and ERCOT milestone will update — poll quarterly | Developer ID: no parent company surfaced at all; TX SOS lookup for 'Albatross BESS LLC' would establish sponsor lineage",False,25INR0071,False,0,Albatross BESS,ok,40,
False,True,False,0.9444092999999999,False,"Identify exact parcel via Limestone County CAD — search owner 'Gransolar' or 'Adon Texas Sixteen' or 'Findley' to get a real site pin before ordering imagery | Verify developer entity: confirm whether 'Adon Texas Sixteen LLC' and 'Gransolar Texas Sixteen, LLC' are the same (TX SOS name-change history)",False,25INR0021,False,0,Findley Solar,ok,50,
False,False,False,1.1546137500000002,False,Check TX SOS for Voyager Storage LLC entity registration and parent/developer identity — web sweep drew a blank | If developer identity found: search PUCT Interchange with developer name for any IA or TCOS filings at Hillje 345kV,False,20INR0238,False,0,Voyager Storage,ok,45,
False,False,False,,False,Locate the actual Ben Hur – Prairie Hill 69kV tap coordinates (OpenInfraMap or ERCOT transmission GIS) and re-run imagery at confirmed substation site | PUCT Interchange was fully blocked (402); retry from a non-sandboxed environment to search for any IA or amendment filings under 'Chariot Storage' or related developer name,False,21INR0260,False,0,Chariot Storage,ok,,
False,False,False,0.9880096500000001,False,"Confirm site: locate actual Reagor Springs 69kV substation coordinates (not community centroid) and re-run imagery at correct POI | Read contact sheet chips already on disk (2026-06-01, 2023-06-01) to check for any bare-ground/pad activity near substation",False,21INR0280,False,0,Edgewater Storage,ok,43,token budget exceeded: 110808 > 100000 (killed)
False,True,False,0.9903793500000002,True,Locate Longdraw (bus 59900) or Farmland (bus 79641) substation GPS coordinates to enable imagery — HIFLD dataset or ERCOT network model | Confirm developer identity as GreenGo Energy and find LLC registration (TX SOS search for 'Red Holly Storage 1'),True,21INR0029,False,0,Red Holly Storage 1,ok,45,
False,True,False,0.5997673499999998,False,IA PDF exists (iaSigned=2020-10-19) but PUCT portal was blocked this pass — deep scan should pull IA from interchange.puc.texas.gov with live session to get POI/milestone schedule | Substation coordinates for ERCOT bus 59900 Longdraw or 79641 Farmland needed to anchor imagery — check ERCOT nodal network model or transmission planning docs,False,21INR0033,False,0,Red Holly Storage,ok,29,
False,False,False,1.0062684,False,Verify TCEQ air permit (NSR) for 'Electric E West Texas Generation' — absence confirms paper project | Texas SOS entity search for LLC registration date and registered agent — may surface developer identity,False,26INR0529,False,0,Electric E - West Texas Generation,ok,39,
False,True,False,0.6723475499999998,False,PUCT Interchange blocked during triage — retry IA filing search when portal is accessible (FilingParty: Gransolar Texas Nine) | CDSE auth expired — re-run imagery with fresh credentials to check construction activity near Lorena-Eddy 69kV corridor,False,24INR0104,False,0,Braswell Solar,ok,31,
False,True,False,,False,Explain 0.0 MW capacity from 2023-03 onward — possible amendment or re-scoping | PUCT Interchange IA search (portal blocked during triage — retry with session auth),False,24INR0340,False,0,Mystic Springs Renewable Energy Storage SLF,ok,,
False,False,False,0.5448102000000001,False,"If revisiting: check PUCT Interchange with authenticated session for IA filing under 'Rock N Roll' or Brazoria BESS 2024-2026 | Configure CDSE credentials and run 2-km chip at Rosharon substation (29.3635, -95.4613) to check for bare-ground pad or container rows",False,24INR0234,False,0,Rock N' Roll Storage SLF,ok,31,
False,True,False,,False,"IA signed 2024-10-29 — retrieve PUCT Interchange IA PDF (portal was 402 during triage) to confirm POI, milestone schedule, and developer/counterparty identity | Developer identity unknown — TX SOS business entity search for 'Keys Hollow Storage Phase II SLF LLC' to surface parent/sponsor",False,24INR0066,False,0,Keys Hollow Storage Phase II SLF,ok,,
False,True,False,0.46776884999999996,True,IA PDF from PUCT — docket #35077 (portal blocked during triage); extract POI coordinates and milestone schedule | Precise site location: Coleto 8164 substation exact coords from ERCOT network model or AW.dbo; run tight imagery once located,True,24INR0068,False,0,KEYS HOLLOW STORAGE SLF,ok,24,
False,False,False,1.1745019500000002,False,"Resolve the 89.1→0.0 MW capacity collapse: check if this INR was split, transferred, or is being held as a placeholder | Imagery at Barclay Substation (31.0759, -97.1150) once CDSE creds are restored — battery site would be compact gravel pad beside substation",False,25INR0341,False,0,Rosebud Storage SLF,ok,52,
False,True,False,0.7634082,False,PUCT Interchange: search FilingParty='Starr Storage' via browser session — portal blocked during triage; IA may exist | Developer identity: no LLC/developer name surfaced — check TX SOS entity search for 'Starr Storage' and ERCOT GIS contact fields,False,25INR0379,False,0,Starr Storage ,ok,38,
False,True,False,0.7941194999999999,False,Locate Thorn Tree Switch 345kV substation coordinates (ERCOT transmission map or GIS shapefiles) — unlocks imagery | TX SOS entity search for 'Lazy Frog Storage SLF LLC' to identify developer/sponsor,False,25INR0506,False,0,Lazy Frog Storage SLF,ok,33,
False,True,False,0.78641685,False,"PUCT Interchange IA search (portal was 402-blocked in triage — retry manually for FilingParty = 'Thornton Ranch Solar' and Description = '25INR0607') | Locate TNSTAGHORN1 138kV substation coords (TNMP asset, Ward County) then run imagery scan against 1-km buffer",False,25INR0607,False,0,Proteus Thornton Ranch Storage SLF,ok,36,
False,False,False,0.9391024499999999,False,Capacity anomaly: 132.4 MW → 0.0 MW in Apr 2025 — check if amendment filed or project rescoped | PUCT Interchange needs authenticated session — check for IA or FIS filing under 'Double A Storage',False,27INR0257,False,0,Double A Storage SLF,ok,41,
False,False,False,0.9254554500000001,False,Verify capacity drop to 0.0 MW — check if project was restructured or split; 91.7 MW → 0.0 MW is anomalous for a battery | FIS approval status — project has been in FIS-requested limbo since May 2024 with no approval; check ERCOT queue notes,False,27INR0259,False,0,Raghorn Storage SLF,ok,39,
False,True,False,0.7522196999999999,False,"Fix CDSE credentials and run imagery at ArcelorMittal Portland TX site (27.882, -97.320, buffer 1 km) — BESS pad would appear as gravel/container rows adjacent to industrial facility | Check PUCT Interchange via a non-HTTP-402 method (e.g. direct portal login) for any IA or interconnection study filings under 'Portland Storage SLF' or 'Convergent Energy Solutions'",False,27INR0524,False,0,Portland Storage SLF,ok,33,
False,False,False,0.9384026999999997,False,"verify 0.0 MW capacity — data entry error vs. intentional placeholder | Texas SOS lookup for 'Uva Creek Gas, LLC' to confirm entity exists and identify developer",False,28INR0530,False,0,Uva Creek Gas,ok,39,
